catid,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32,layer33,layer34,layer35,layer36,layer37,layer38,layer39,layer40
cat0886,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0887,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0888,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0889,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0890,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0891,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0892,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0893,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0894,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0895,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0896,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0897,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0898,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0899,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0900,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0901,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0902,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0903,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0904,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0905,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0906,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0907,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0908,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0909,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0910,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0911,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0912,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0913,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0914,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0915,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0916,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0917,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0918,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0919,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0920,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0921,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0922,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0923,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0924,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0925,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0926,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0927,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0928,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0929,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0930,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0931,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0932,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0933,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0934,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0935,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0936,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0937,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0938,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0939,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0940,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0941,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0942,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0943,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0944,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0945,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0946,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0947,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0948,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0949,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0950,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0951,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0952,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0953,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0954,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0955,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0956,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0957,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0958,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0959,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0960,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0961,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0962,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0963,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0964,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0965,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0966,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0967,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0968,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0969,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0970,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0971,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0972,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0973,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0974,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0975,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0976,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0977,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0978,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0979,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0980,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0981,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0982,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0983,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0984,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0985,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0986,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0987,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0988,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0989,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0990,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0991,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0992,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0993,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0994,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0995,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0996,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0997,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0998,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0999,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1000,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1001,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1002,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1003,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1004,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1005,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1006,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1007,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1008,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1009,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1010,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1011,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1012,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1013,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1014,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1015,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1016,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1017,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1018,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1019,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1021,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1025,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1027,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1028,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1029,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1030,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1031,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1032,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1033,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1034,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1035,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1036,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1037,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1038,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1039,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1040,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1041,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1042,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1043,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1044,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1045,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1046,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1047,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1048,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1049,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1050,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1051,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1052,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1053,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1054,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1055,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1056,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1057,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1058,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1059,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1060,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1061,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1062,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1063,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1064,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1065,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1066,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1067,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1068,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1069,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1070,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1071,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1072,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1073,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1074,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1075,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1076,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1077,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1078,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1079,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1080,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1081,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1082,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1083,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1084,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1085,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1086,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1087,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1088,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1089,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1090,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1091,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1092,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1093,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1094,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1095,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1096,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1097,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1098,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1099,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1101,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1102,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1103,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1104,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1105,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1106,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1107,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1108,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1109,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1110,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1111,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1112,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1113,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1114,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1115,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1116,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1117,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1118,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1119,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1120,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1121,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1122,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1123,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1124,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1125,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1126,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1127,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1128,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1129,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1130,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1131,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1132,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1133,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1134,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1135,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1136,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1137,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1138,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1139,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1140,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1141,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1142,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1143,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1144,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1145,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1146,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1147,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1148,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1149,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1150,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1151,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1152,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1153,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1154,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1155,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1156,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1157,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1158,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1159,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1160,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1161,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1162,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1163,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1164,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1165,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1166,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1167,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1168,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1169,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1170,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1171,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1172,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1173,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1175,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1176,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1177,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1178,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1179,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1180,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1181,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1182,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1183,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1184,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat1185,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
